spot,time,delta,gamma,theta
100.9090909090909,1.0910256410256411,0.575680820408087,0.014658153216577787,-0.013752336683506691
100.9090909090909,1.1282051282051282,0.5763686017380101,0.01440223948656606,-0.013520992712723695
100.9090909090909,1.1653846153846155,0.5770477098705077,0.014158465983828923,-0.013300376617478868
100.9090909090909,1.2025641025641025,0.5777181978447222,0.013925891450671834,-0.013089660290833872
100.9090909090909,1.2397435897435898,0.5783801400513363,0.013703673933981551,-0.012888102841359928
100.9090909090909,1.276923076923077,0.5790336274655116,0.013491057700324754,-0.012695039112057372
100.9090909090909,1.314102564102564,0.5796787638202276,0.013287362199022832,-0.01250986999515146
100.9090909090909,1.3512820512820514,0.5803156625266297,0.013091972704800609,-0.012332054219845276
100.9090909090909,1.3884615384615384,0.5809444441906625,0.012904332346022188,-0.012161101355318919
100.9090909090909,1.4256410256410257,0.5815652346077931,0.012723935282352326,-0.011996565821938195
100.9090909090909,1.462820512820513,0.5821781631426186,0.012550320840944557,-0.011838041743303957
100.9090909090909,1.5,0.5827833614194635,0.012383068455933026,-0.011685158503041101
101.81818181818181,0.05,0.639964659818922,0.0656783318752652,-0.05989896681396866
101.81818181818181,0.08717948717948718,0.6146341889899484,0.050808916141710014,-0.04659153300342685
101.81818181818181,0.12435897435897436,0.6028078665459444,0.042884029375811365,-0.03949278193466498
101.81818181818181,0.16153846153846152,0.5960564913204559,0.03777483564685006,-0.03491157049954593
101.81818181818181,0.19871794871794873,0.5918095547417137,0.03413085893111846,-0.03164071710359421
101.81818181818181,0.2358974358974359,0.588993212151076,0.031362995920593856,-0.029153594465146225
101.81818181818181,0.27307692307692305,0.5870730001568937,0.029167984662647084,-0.027179070267583986
101.81818181818181,0.31025641025641026,0.5857509525350418,0.027371732001098183,-0.025561473214539915
101.81818181818181,0.3474358974358974,0.5848471164101661,0.02586622864098971,-0.02420420751409975
101.81818181818181,0.3846153846153846,0.5842461370542789,0.024580443066800645,-0.023043736767692603
101.81818181818181,0.4217948717948718,0.5838705744554192,0.02346549033959875,-0.022036326507661567
101.81818181818181,0.45897435897435895,0.5836664909640252,0.022486477851066743,-0.02115075468147914
101.81818181818181,0.4961538461538461,0.5835951721912814,0.02161774378602903,-0.020364054720942357
101.81818181818181,0.5333333333333333,0.5836281276268246,0.020839937129133703,-0.019658904773739733
101.81818181818181,0.5705128205128206,0.5837439443312294,0.020138152679256793,-0.019021960068446038
101.81818181818181,0.6076923076923078,0.5839262367028444,0.01950069829613963,-0.018442750506927598
101.81818181818181,0.6448717948717949,0.5841622701672542,0.018918255756585935,-0.017912930175906668
101.81818181818181,0.6820512820512821,0.5844420132219034,0.018383294823884042,-0.01742575326852704
101.81818181818181,0.7192307692307692,0.5847574697063974,0.01788965491599526,-0.0169756998753272
101.81818181818181,0.7564102564102565,0.5851021990775285,0.017432240510386627,-0.016558203488185597
101.81818181818181,0.7935897435897437,0.5854709656600501,0.017006795457258667,-0.01616944907645248
101.81818181818181,0.8307692307692308,0.5858594781501365,0.016609733126203223,-0.015806221102060605
101.81818181818181,0.867948717948718,0.5862641934063955,0.01623800676268797,-0.0154657875023637
101.81818181818181,0.9051282051282051,0.5866821667720769,0.015889009267485345,-0.015145809993999237
101.81818181818181,0.9423076923076923,0.5871109365681635,0.015560494819050663,-0.014844273918531515
101.81818181818181,0.9794871794871796,0.5875484340134943,0.01525051692635509,-0.014559432788825627
101.81818181818181,1.0166666666666666,0.5879929122948707,0.014957378990493283,-0.014289764028276144
101.81818181818181,1.0538461538461539,0.5884428902199925,0.014679594495275157,-0.01403393332678676
101.81818181818181,1.0910256410256411,0.5888971070888633,0.01441585468590144,-0.013790765698233485
101.81818181818181,1.1282051282051282,0.5893544862769577,0.014165002125945497,-0.01355922179918848
101.81818181818181,1.1653846153846155,0.5898141056426833,0.013926008909426454,-0.013338378414450527
101.81818181818181,1.2025641025641025,0.5902751733239759,0.013697958589374335,-0.013127412269523336
101.81818181818181,1.2397435897435898,0.5907370078228321,0.013480031096102822,-0.01292558651966827
101.81818181818181,1.276923076923077,0.5911990215256329,0.013271490077625129,-0.012732239407601193
101.81818181818181,1.314102564102564,0.5916607069946043,0.013071672215455582,-0.012546774689988136
101.81818181818181,1.3512820512820514,0.5921216255081301,0.012879978161506265,-0.012368653515628382
101.81818181818181,1.3884615384615384,0.5925813974366488,0.012695864813145892,-0.012197387502064606
101.81818181818181,1.4256410256410257,0.5930396941249731,0.01251883869898221,-0.012032532807018976
101.81818181818181,1.462820512820513,0.5934962310172437,0.012348450291400876,-0.011873685029957358
101.81818181818181,1.5,0.5939507618118832,0.01218428909618208,-0.01172047480977077
102.72727272727272,0.05,0.6975023536672542,0.060710599093775394,-0.05660078655142507
102.72727272727272,0.08717948717948718,0.6597098098939632,0.04826325340940429,-0.04521084502031684
102.72727272727272,0.12435897435897436,0.6410467156587225,0.041184173282479544,-0.03873134000251566
102.72727272727272,0.16153846153846152,0.6298322362150189,0.03649263445702221,-0.034433859479385466
102.72727272727272,0.19871794871794873,0.6223796561793947,0.03309457727528892,-0.031318345473258645
102.72727272727272,0.2358974358974359,0.6171173510789205,0.030487906128609823,-0.028926041983270253
102.72727272727272,0.27307692307692305,0.6132512655999122,0.028406469923845528,-0.027013807649028946
102.72727272727272,0.31025641025641026,0.6103331226512709,0.026694512030916592,-0.025439354802963568
102.72727272727272,0.3474358974358974,0.6080891393152732,0.025254069559891762,-0.024113187815797455
102.72727272727272,0.3846153846153846,0.6063419678279911,0.024020055123176218,-0.02297583992747386
102.72727272727272,0.4217948717948718,0.604971349089303,0.02294731645803068,-0.021986053376255938
102.72727272727272,0.45897435897435895,0.6038926935537544,0.0220034189958344,-0.02111418729444228
102.72727272727272,0.4961538461538461,0.603044690002813,0.021164383674542837,-0.020338324872276384
102.72727272727272,0.5333333333333333,0.6023817741111084,0.020412049333796884,-0.019641864302591686
102.72727272727272,0.5705128205128206,0.6018693594611555,0.01973237542948687,-0.019011968524215737
102.72727272727272,0.6076923076923078,0.6014807116690684,0.019114313056404448,-0.01843853400108788
102.72727272727272,0.6448717948717949,0.6011948380982145,0.01854903231966534,-0.017913484957962474
102.72727272727272,0.6820512820512821,0.6009950263303723,0.018029380351231437,-0.01743027827111327
102.72727272727272,0.7192307692307692,0.6008678090921534,0.01754949279406406,-0.016983548530071352
102.72727272727272,0.7564102564102565,0.6008022166281891,0.017104509913323986,-0.016568848665218766
102.72727272727272,0.7935897435897437,0.6007892271681303,0.016690365590594173,-0.016182457149464965
102.72727272727272,0.8307692307692308,0.6008213566324455,0.01630362807397351,-0.015821232478099728
102.72727272727272,0.867948717948718,0.6008923479560218,0.015941378121482837,-0.015482501808750318
102.72727272727272,0.9051282051282051,0.6009969328294549,0.015601114585715527,-0.015163974671365493
102.72727272727272,0.9423076923076923,0.6011306468517434,0.015280680423613564,-0.014863675339538925
102.72727272727272,0.9794871794871796,0.601289684598624,0.014978204106758201,-0.01457988927337049
102.72727272727272,1.0166666666666666,0.6014707848822592,0.014692052781790298,-0.014311120299210946
102.72727272727272,1.0538461538461539,0.6016711391008992,0.014420794493830389,-0.014056056071453202
102.72727272727272,1.0910256410256411,0.6018883174282352,0.014163167470744004,-0.013813539987199116
102.72727272727272,1.1282051282051282,0.6021202089163394,0.013918054959689773,-0.013582548175501948
102.72727272727272,1.1653846153846155,0.6023649725452357,0.013684464467458362,-0.013362170511804642
102.72727272727272,1.2025641025641025,0.6026209969549536,0.013461510521781309,-0.013151594850891584
102.72727272727272,1.2397435897435898,0.6028868671164768,0.013248400268893522,-0.012950093852653888
102.72727272727272,1.276923076923077,0.6031613365874348,0.013044421371818556,-0.012757013911265477
102.72727272727272,1.314102564102564,0.6034433042924606,0.01284893178723206,-0.012571765801963399
102.72727272727272,1.3512820512820514,0.6037317949921698,0.012661351085683486,-0.012393816739048704
102.72727272727272,1.3884615384615384,0.60402594277677,0.012481153047136881,-0.01222268360011066
102.72727272727272,1.4256410256410257,0.6043249770534953,0.012307859316110375,-0.012057927119285324
102.72727272727272,1.462820512820513,0.6046282106008822,0.012141033941731912,-0.011899146889862025
102.72727272727272,1.5,0.6049350293444175,0.011980278660437655,-0.01174597704616913
103.63636363636364,0.05,0.7500536370678662,0.054773658145182307,-0.05224703240881963
103.63636363636364,0.08717948717948718,0.7022329240558953,0.045214226287359764,-0.04328550969058653
103.63636363636364,0.12435897435897436,0.6775931482415638,0.03917085833725152,-0.03762835130478567
103.63636363636364,0.16153846153846152,0.6623409394645229,0.034993384416726066,-0.03371714798118144
103.63636363636364,0.19871794871794873,0.6519328022850824,0.031897594094169444,-0.03081687655407783
103.63636363636364,0.2358974358974359,0.6443880161259478,0.029488260225895062,-0.028557876854955727
103.63636363636364,0.27307692307692305,0.638690880253668,0.027545157444532387,-0.02673436036398282
103.63636363636364,0.31025641025641026,0.6342615787445325,0.025935297763268975,-0.025222115906087812
103.63636363636364,0.3474358974358974,0.6307427849508435,0.024573206839885595,-0.02394133012251498
103.63636363636364,0.3846153846153846,0.6279012410212439,0.02340118452710937,-0.02283813094635296
103.63636363636364,0.4217948717948718,0.6255776851336712,0.022378712340863683,-0.021874689676637856
103.63636363636364,0.45897435897435895,0.6236593860627739,0.021476402072449805,-0.02102356871898301
103.63636363636364,0.4961538461538461,0.6220641519399065,0.020672355924715603,-0.020264322735338337
103.63636363636364,0.5333333333333333,0.6207305563652784,0.019949881007787034,-0.01958136487997045
103.63636363636364,0.5705128205128206,0.619611718674787,0.019296001135320925,-0.018962577581495256
103.63636363636364,0.6076923076923078,0.6186712087654895,0.018700457165810293,-0.018398379455393483
103.63636363636364,0.6448717948717949,0.6178802709491125,0.018155017193274798,-0.017881081466190114
103.63636363636364,0.6820512820512821,0.6172158938206629,0.01765298922557286,-0.017404432095571205
103.63636363636364,0.7192307692307692,0.616659438326289,0.017188869708225436,-0.016963289301969168
103.63636363636364,0.7564102564102565,0.6161956433870114,0.016758085323376234,-0.016553379534124033
103.63636363636364,0.7935897435897437,0.6158118925651507,0.016356800169933204,-0.016171117763157453
103.63636363636364,0.8307692307692308,0.6154976647836798,0.015981769628047333,-0.015813471083167312
103.63636363636364,0.867948717948718,0.6152441171140292,0.01563022811778407,-0.015477853943710509
103.63636363636364,0.9051282051282051,0.6150437638435703,0.015299801840061335,-0.015162046697231896
103.63636363636364,0.9423076923076923,0.614890226747746,0.014988440185684864,-0.014864131568942751
103.63636363636364,0.9794871794871796,0.614778038715991,0.014694361270268616,-0.014582441810318713
103.63636363636364,1.0166666666666666,0.6147024878372698,0.014416008281707466,-0.01431552094419346
103.63636363636364,1.0538461538461539,0.6146594925064603,0.014152014192169477,-0.014062089816914904
103.63636363636364,1.0910256410256411,0.614645500557023,0.013901173004443473,-0.013821019749612546
103.63636363636364,1.1282051282051282,0.6146574071777127,0.01366241614939875,-0.013591310497678796
103.63636363636364,1.1653846153846155,0.6146924876430587,0.013434792978470474,-0.01337207203286044
103.63636363636364,1.2025641025641025,0.6147483418213008,0.01321745453724245,-0.013162509388332798
103.63636363636364,1.2397435897435898,0.6148228481166187,0.013009639987304178,-0.0129619099761338
103.63636363636364,1.276923076923077,0.6149141250220768,0.012810665180316096,-0.012769632913956754
103.63636363636364,1.314102564102564,0.6150204988528059,0.012619912992421769,-0.012585099995546193
103.63636363636364,1.3512820512820514,0.6151404765289737,0.01243682510722091,-0.012407788013670176
103.63636363636364,1.3884615384615384,0.6152727225089559,0.012260894997541483,-0.012237222202527128
103.63636363636364,1.4256410256410257,0.6154160391521283,0.012091661904651982,-0.01207297061161917
103.63636363636364,1.462820512820513,0.6155693499305179,0.011928705651595727,-0.01191463925862739
103.63636363636364,1.5,0.6157316850185,0.011771642157425162,-0.011761867936914938
104.54545454545455,0.05,0.7969174087321679,0.04826385976314816,-0.047157260186199555
104.54545454545455,0.08717948717948718,0.7418038456615222,0.04179021671388584,-0.04090891513276756
104.54545454545455,0.12435897435897436,0.7121904248166969,0.0369066882496633,-0.036225668401467126
104.54545454545455,0.16153846153846152,0.6934020549363819,0.033314263801197876,-0.0327845869695522
104.54545454545455,0.19871794871794873,0.680334082305651,0.030564673341340578,-0.030150823627405145
104.54545454545455,0.2358974358974359,0.6707000069745284,0.028381830172498606,-0.028058983365829328
104.54545454545455,0.27307692307692305,0.6633071973768285,0.02659748301656954,-0.02634786798977826
104.54545454545455,0.31025641025641026,0.6574665594120229,0.02510464300988394,-0.024915144828287498
104.54545454545455,0.3474358974358974,0.6527494636860671,0.02383217630664245,-0.02369284139974762
104.54545454545455,0.3846153846153846,0.648873994271228,0.02273089552627331,-0.022633984342081408
104.54545454545455,0.4217948717948718,0.6456464396581153,0.021765633672689612,-0.021705002330393547
104.54545454545455,0.45897435897435895,0.6429289215698424,0.020910525187272704,-0.020881209377622403
104.54545454545455,0.4961538461538461,0.6406204136882366,0.020146080399120147,-0.020144007348349414
104.54545454545455,0.5333333333333333,0.6386450709388934,0.019457305496667496,-0.01947908945168122
104.54545454545455,0.5705128205128206,0.6369447644658772,0.018832455683257265,-0.018875249385209212
104.54545454545455,0.6076923076923078,0.635474144328155,0.01826218506513484,-0.01832356970184908
104.54545454545455,0.6448717948717949,0.6341972789783338,0.0177389527374965,-0.017816854940653704
104.54545454545455,0.6820512820512821,0.6330853103273257,0.017256598810476507,-0.017349227047807524
104.54545454545455,0.7192307692307692,0.6321147814146189,0.016810035882606034,-0.016915831013313218
104.54545454545455,0.7564102564102565,0.6312664205702465,0.01639502063559517,-0.01651261697880869
104.54545454545455,0.7935897435897437,0.6305242421824874,0.01600798211108342,-0.016136176434094172
104.54545454545455,0.8307692307692308,0.62987487133867,0.015645890787632594,-0.015783617340945244
104.54545454545455,0.867948717948718,0.6293070295392372,0.01530615749081237,-0.015452467716825981
104.54545454545455,0.9051282051282051,0.6288111381319489,0.014986554431158018,-0.015140600325768415
104.54545454545455,0.9423076923076923,0.6283790090138186,0.014685152870584826,-0.014846173229389453
104.54545454545455,0.9794871794871796,0.6280036008700146,0.01440027343515455,-0.01456758239917569
104.54545454545455,1.0166666666666666,0.627678825217672,0.01413044615228869,-0.014303423602874663
104.54545454545455,1.0538461538461539,0.6273993907139723,0.01387437804209079,-0.01405246149491861
104.54545454545455,1.0910256410256411,0.6271606771590484,0.01363092663236762,-0.013813604355900939
104.54545454545455,1.1282051282051282,0.6269586327587551,0.013399078159642308,-0.013585883300727256
104.54545454545455,1.1653846153846155,0.6267896897646991,0.01317792950736825,-0.013368435050637385
104.54545454545455,1.2025641025641025,0.6266506947508759,0.012966673147391392,-0.013160487569196976
104.54545454545455,1.2397435897435898,0.626538850635261,0.012764584512062306,-0.012961348016239533
104.54545454545455,1.276923076923077,0.6264516681921782,0.012571011346717963,-0.012770392590387602
104.54545454545455,1.314102564102564,0.6263869252843659,0.0123853646857926,-0.012587057919981307
104.54545454545455,1.3512820512820514,0.6263426324129361,0.012207111167937715,-0.012410833731014653
104.54545454545455,1.3884615384615384,0.6263170034680103,0.012035766461568356,-0.012241256574113717
104.54545454545455,1.4256410256410257,0.6263084307838008,0.01187088961611058,-0.012077904434410537
104.54545454545455,1.462820512820513,0.6263154637747611,0.011712078188787327,-0.011920392081121924
104.54545454545455,1.5,0.6263367905655398,0.011558964024194046,-0.011768367039782006
105.45454545454545,0.05,0.8377480731074608,0.04156088894688575,-0.0416612317190404
105.45454545454545,0.08717948717948718,0.7781410191589127,0.03812143603691841,-0.03818447590779489
105.45454545454545,0.12435897435897436,0.7446396880537949,0.034455936452561224,-0.03457071348714824
105.45454545454545,0.16153846153846152,0.722869404462767,0.03149348759501511,-0.03166265033641601
105.45454545454545,0.19871794871794873,0.7074714380709758,0.029121208766886633,-0.029336840961906505
105.45454545454545,0.2358974358974359,0.6959644877016032,0.02718677433634557,-0.027440711506288584
105.45454545454545,0.27307692307692305,0.6870279139615526,0.025577120679473972,-0.02586252177468043
105.45454545454545,0.31025641025641026,0.6798879781508071,0.024213246921355167,-0.024524612875599806
105.45454545454545,0.3474358974358974,0.6740583949001199,0.023039599213293425,-0.02337252913357563
105.45454545454545,0.3846153846153846,0.6692167157500429,0.022016298256035006,-0.022367246512322508
105.45454545454545,0.4217948717948718,0.6651398985590944,0.021114055457727897,-0.021480136615978185
105.45454545454545,0.45897435897435895,0.6616682928410054,0.02031088768548701,-0.020689728275345463
105.45454545454545,0.4961538461538461,0.6586843474534315,0.019589965802678567,-0.01997959311708295
105.45454545454545,0.5333333333333333,0.6560994294938477,0.018938176475171476,-0.019336934969593676
105.45454545454545,0.5705128205128206,0.6538453444816791,0.018345139473235614,-0.018751627404395364
105.45454545454545,0.6076923076923078,0.6518686999761741,0.0178025217926086,-0.018215542697344878
105.45454545454545,0.6448717948717949,0.6501270525292439,0.017303549346812767,-0.017722074474262224
105.45454545454545,0.6820512820512821,0.6485862086838678,0.016842652912749462,-0.01726579181787422
105.45454545454545,0.7192307692307692,0.6472182934611173,0.016415207095910794,-0.01684218437855095
105.45454545454545,0.7564102564102565,0.6460003416713264,0.01601733492058568,-0.01644747164220117
105.45454545454545,0.7935897435897437,0.6449132530513962,0.015645759496421816,-0.01607845819505842
105.45454545454545,0.8307692307692308,0.6439410054483079,0.015297689977574015,-0.01573242247889807
105.45454545454545,0.867948717948718,0.643070054180818,0.014970732857432452,-0.01540703027951991
105.45454545454545,0.9051282051282051,0.6422888678192945,0.014662822226549393,-0.015100266721566395
105.45454545454545,0.9423076923076923,0.6415875653359288,0.014372164395567936,-0.014810382278420249
105.45454545454545,0.9794871794871796,0.6409576295525221,0.014097193521360839,-0.014535849514802508
105.45454545454545,1.0166666666666666,0.6403916786920101,0.013836535748431453,-0.014275328133669012
105.45454545454545,1.0538461538461539,0.639883282658108,0.013588980003381575,-0.014027636510276354
105.45454545454545,1.0910256410256411,0.6394268140908269,0.013353454033860178,-0.013791728339243069
105.45454545454545,1.1282051282051282,0.6390173267101436,0.013129004616004967,-0.01356667334511785
105.45454545454545,1.1653846153846155,0.6386504552561123,0.012914781100875228,-0.01335164124752449
105.45454545454545,1.2025641025641025,0.6383223326573638,0.01271002165487867,-0.013145888351977776
105.45454545454545,1.2397435897435898,0.6380295210458036,0.012514041688604404,-0.012948746273460677
105.45454545454545,1.276923076923077,0.6377689539768018,0.012326224074741262,-0.012759612403499999
105.45454545454545,1.314102564102564,0.6375378877769873,0.012146010837438806,-0.012577941811128982
105.45454545454545,1.3512820512820514,0.6373338603726377,0.011972896058738492,-0.012403240329816573
105.45454545454545,1.3884615384615384,0.6371546562842024,0.01180641979707577,-0.012235058630578714
105.45454545454545,1.4256410256410257,0.6369982767310856,0.011646162851651919,-0.012072987119307942
105.45454545454545,1.462820512820513,0.6368629139933623,0.011491742237163212,-0.01191665152627083
105.45454545454545,1.5,0.6367469293367879,0.01134280725780216,-0.011765709079530602
106.36363636363636,0.05,0.8725252752505387,0.03499620668120211,-0.03606747369763477
106.36363636363636,0.08717948717948718,0.8110793190517436,0.03433272071232011,-0.03521899131694557
106.36363636363636,0.12435897435897436,0.77480026005504,0.031881912668433564,-0.032714159059394274
106.36363636363636,0.16153846153846152,0.7506315482470857,0.02956906991961943,-0.030380077895529562
106.36363636363636,0.19871794871794873,0.7332559239136889,0.027592546819228497,-0.028393157393914573
106.36363636363636,0.2358974358974359,0.7201091489261549,0.02592122768043928,-0.026715538719826813
106.36363636363636,0.27307692307692305,0.7097931643698427,0.02449771628674519,-0.025287346415591237
106.36363636363636,0.31025641025641026,0.7014754711770169,0.023271771318345395,-0.024057325199319704
106.36363636363636,0.3474358974358974,0.6946266244167353,0.022204051776445924,-0.02298569471833525
106.36363636363636,0.3846153846153846,0.6888923414398467,0.02126445249925515,-0.02204215676993016
106.36363636363636,0.4217948717948718,0.6840257604607833,0.02042989914568782,-0.021203555962569884
106.36363636363636,0.45897435897435895,0.6798491074025296,0.01968253377012113,-0.020452005980242455
106.36363636363636,0.4961538461538461,0.6762308112877415,0.019008365271308128,-0.01977351234445403
106.36363636363636,0.5333333333333333,0.6730712244963337,0.01839629242902782,-0.01915698201205022
106.36363636363636,0.5705128205128206,0.670293375040143,0.017837398642113665,-0.018593511433046776
106.36363636363636,0.6076923076923078,0.6678367849702289,0.017324439407711476,-0.01807587068433979
106.36363636363636,0.6448717948717949,0.66565322393977,0.016851465946659254,-0.01759812544280574
106.36363636363636,0.6820512820512821,0.6637037218792747,0.016413545511566773,-0.017155356516972687
106.36363636363636,0.7192307692307692,0.6619564230163588,0.016006551006815566,-0.016743449147001523
106.36363636363636,0.7564102564102565,0.660385015438837,0.015627000857215294,-0.016358932789497186
106.36363636363636,0.7935897435897437,0.6589675626711979,0.015271935734300749,-0.015998857878736734
106.36363636363636,0.8307692307692308,0.6576856213431991,0.014938822634675539,-0.015660699995676132
106.36363636363636,0.867948717948718,0.6565235659026032,0.01462547948676839,-0.01534228458733482
106.36363636363636,0.9051282051282051,0.6554680654586373,0.01433001533181511,-0.015041727264586238
106.36363636363636,0.9423076923076923,0.6545076739615597,0.014050782441967544,-0.014757386032258103
106.36363636363636,0.9794871794871796,0.6536325058880915,0.013786337676577557,-0.014487822748425482
106.36363636363636,1.0166666666666666,0.6528339771863864,0.01353541105322778,-0.014231771787934748
106.36363636363636,1.0538461538461539,0.6521045965608083,0.013296880001668343,-0.013988114378182124
106.36363636363636,1.0910256410256411,0.651437795970956,0.013069748130213058,-0.013755857437270397
106.36363636363636,1.1282051282051282,0.6508277919572986,0.012853127602431569,-0.013534116013269485
106.36363636363636,1.1653846153846155,0.6502694714053817,0.012646224422993404,-0.013322098624432321
106.36363636363636,1.2025641025641025,0.6497582968373029,0.012448326083475836,-0.013119094952166647
106.36363636363636,1.2397435897435898,0.6492902274211382,0.012258791134782619,-0.012924465454334838
106.36363636363636,1.276923076923077,0.6488616527193198,0.01207704034182713,-0.01273763255537216
106.36363636363636,1.314102564102564,0.6484693368282975,0.01190254914504358,-0.012558073138528438
106.36363636363636,1.3512820512820514,0.6481103710459148,0.011734841207025533,-0.012385312119180607
106.36363636363636,1.3884615384615384,0.6477821335771385,0.011573482864779924,-0.012218916920266198
106.36363636363636,1.4256410256410257,0.6474822550801775,0.011418078341423533,-0.012058492704149113
106.36363636363636,1.462820512820513,0.6472085890835965,0.01126826559765649,-0.011903678241668509
106.36363636363636,1.5,0.6469591864854699,0.011123712724547813,-0.011754142320262456
107.27272727272728,0.05,0.9014998628417068,0.028832559695822615,-0.03063948487531662
107.27272727272728,0.08717948717948718,0.8405623901113638,0.03053768279666977,-0.032116606072591404
107.27272727272728,0.12435897435897436,0.8025877034811923,0.02924469312264948,-0.030707701188297864
107.27272727272728,0.16153846153846152,0.776611093230128,0.02757773114856633,-0.028966836600321837
107.27272727272728,0.19871794871794873,0.7576213827163248,0.02600338186597767,-0.027339013267283642
107.27272727272728,0.2358974358974359,0.7430780157840627,0.0246029336953499,-0.02589673169818886
107.27272727272728,0.27307692307692305,0.7315553835078614,0.023372647616017726,-0.02463198124946366
107.27272727272728,0.31025641025641026,0.7221882872183709,0.022290676093277634,-0.023520571071466788
107.27272727272728,0.3474358974358974,0.714418929110161,0.02133394764784461,-0.02253802642703524
107.27272727272728,0.3846153846153846,0.707870169226502,0.020482281066931642,-0.0216632681100221
107.27272727272728,0.4217948717948718,0.7022770576789613,0.019718967130746928,-0.020878981593638855
107.27272727272728,0.45897435897435895,0.6974475139650645,0.019030401909148266,-0.020171137540105497
107.27272727272728,0.4961538461538461,0.6932385801342574,0.018405536594765876,-0.019528377756732586
107.27272727272728,0.5333333333333333,0.6895414643250257,0.017835364908560036,-0.018941464442465746
107.27272727272728,0.5705128205128206,0.6862717798964458,0.017312499399909576,-0.018402832656908612
107.27272727272728,0.6076923076923078,0.6833629783172879,0.01683083601459364,-0.017906239435438325
107.27272727272728,0.6448717948717949,0.6807618127177915,0.01638529268350851,-0.017446492029890973
107.27272727272728,0.6820512820512821,0.6784251310719994,0.015971606355187806,-0.0170192378154979
107.27272727272728,0.7192307692307692,0.6763175627239959,0.01558617508207635,-0.01662080134935985
107.27272727272728,0.7564102564102565,0.6744098189698232,0.015225934550428425,-0.016248057275592094
107.27272727272728,0.7935897435897437,0.672677424380742,0.014888260923020728,-0.015898330504382364
107.27272727272728,0.8307692307692308,0.6710997558292708,0.01457089384749295,-0.01556931722921333
107.27272727272728,0.867948717948718,0.6696593049617564,0.014271875000831482,-0.015259021959918238
107.27272727272728,0.9051282051282051,0.6683411053635641,0.013989498679422384,-0.014965706949390796
107.27272727272728,0.9423076923076923,0.667132282766443,0.013722271792462722,-0.01468785128021266
107.27272727272728,0.9794871794871796,0.6660216983256976,0.013468881247769848,-0.014424117535483935
107.27272727272728,1.0166666666666666,0.6649996631000504,0.01322816718986306,-0.014173324467194416
107.27272727272728,1.0538461538461539,0.6640577075776865,0.012999100902926431,-0.013934424440817501
107.27272727272728,1.0910256410256411,0.6631883941713638,0.0127807664569848,-0.01370648470939622
107.27272727272728,1.1282051282051282,0.6623851635570254,0.012572345377034229,-0.013488671778122465
107.27272727272728,1.1653846153846155,0.6616422078912605,0.012373103768517225,-0.01328023827862835
107.27272727272728,1.2025641025641025,0.66095436554248,0.012182381450516205,-0.013080511893534421
107.27272727272728,1.2397435897435898,0.6603170331668172,0.01199958273922765,-0.012888885965461965
107.27272727272728,1.276923076923077,0.6597260918628284,0.011824168595212738,-0.012704811497499904
107.27272727272728,1.314102564102564,0.6591778448269974,0.011655649903443404,-0.012527790309037399
107.27272727272728,1.3512820512820514,0.6586689644604775,0.011493581698888719,-0.012357369155664322
107.27272727272728,1.3884615384615384,0.6581964472866513,0.01133755818502462,-0.012193134657299324
107.27272727272728,1.4256410256410257,0.6577575753582066,0.01118720842024487,-0.01203470890693525
107.27272727272728,1.462820512820513,0.657349883083097,0.011042192569255432,-0.011881745654992145
107.27272727272728,1.5,0.6569711285969472,0.010902198634333449,-0.011733926982457853
108.18181818181819,0.05,0.9251264958312652,0.023255000993817162,-0.025581268398720384
108.18181818181819,0.08717948717948718,0.8666303861532755,0.02683446124380474,-0.028973760717003118
108.18181818181819,0.12435897435897436,0.8279700154055479,0.02659929182766909,-0.028602038632892162
108.18181818181819,0.16153846153846152,0.8007630853985592,0.025553979303690053,-0.027453143240709126
108.18181818181819,0.19871794871794873,0.7805236102146591,0.02437723687929696,-0.02619412052085353
108.18181818181819,0.2358974358974359,0.7648309428281961,0.023248924568939438,-0.024998018487412406
108.18181818181819,0.27307692307692305,0.7522789653455907,0.02221481447929621,-0.023906466692836657
108.18181818181819,0.31025641025641026,0.7419950366514204,0.02128007462351841,-0.022921977146757606
108.18181818181819,0.3474358974358974,0.7334076209942545,0.020437434452787714,-0.02203549425077989
108.18181818181819,0.3846153846153846,0.7261256988891821,0.01967649347437906,-0.021235369244557892
108.18181818181819,0.4217948717948718,0.7198720211521213,0.018986885030273667,-0.020510333089062367
108.18181818181819,0.45897435897435895,0.7144440855832918,0.01835928027470431,-0.0198503861011607
108.18181818181819,0.4961538461538461,0.7096902428746872,0.017785607216649315,-0.019246945589462217
108.18181818181819,0.5333333333333333,0.7054944812661565,0.017258990633028402,-0.018692739528840187
108.18181818181819,0.5705128205128206,0.7017664071102522,0.016773605516788907,-0.018181629109460355
108.18181818181819,0.6076923076923078,0.6984344529933346,0.016324517396694084,-0.01770842783300292
108.18181818181819,0.6448717948717949,0.6954411559764639,0.01590753580307819,-0.017268740044666792
108.18181818181819,0.6820512820512821,0.6927398013537499,0.01551908840905821,-0.01685882434000172
108.18181818181819,0.7192307692307692,0.6902919897133414,0.015156116104460037,-0.016475480775344713
108.18181818181819,0.7564102564102565,0.6880658421665394,0.014815986707320448,-0.016115958720454755
108.18181818181819,0.7935897435897437,0.6860346554159316,0.014496424390417432,-0.015777881852739758
108.18181818181819,0.8307692307692308,0.6841758795601758,0.014195452019774317,-0.01545918709618105
